reg_id,dm present,dm notupdated,dm absent,dm total,dm per,deld present,deld notupdated,deld absent,deld total,deld per,oop present,oop notupdated,oop absent,oop total,oop per,cg present,cg notupdated,cg absent,cg total,cg per,fds present,fds notupdated,fds absent,fds total,fds per
10219,6,10,26,42,18.75,8,14,20,42,28.57,33,10,2,45,94.29,32,11,1,44,96.97,22,8,17,47,56.41
10220,29,10,3,42,90.62,24,14,4,42,85.71,6,10,29,45,17.14,18,11,15,44,54.55,15,8,24,47,38.46
10221,13,10,19,42,40.62,7,14,21,42,25.0,25,10,10,45,71.43,28,11,5,44,84.85,18,8,21,47,46.15
10222,19,10,13,42,59.38,13,14,15,42,46.43,28,10,7,45,80.0,26,11,7,44,78.79,32,8,7,47,82.05
10223,19,10,13,42,59.38,8,14,20,42,28.57,33,10,2,45,94.29,6,11,27,44,18.18,5,8,34,47,12.82
10224,11,10,21,42,34.38,20,14,8,42,71.43,14,10,21,45,40.0,18,11,15,44,54.55,15,8,24,47,38.46
10225,11,10,21,42,34.38,15,14,13,42,53.57,19,10,16,45,54.29,31,11,2,44,93.94,17,8,22,47,43.59
10226,6,10,26,42,18.75,14,14,14,42,50.0,23,10,12,45,65.71,7,11,26,44,21.21,32,8,7,47,82.05
10227,9,10,23,42,28.12,9,14,19,42,32.14,28,10,7,45,80.0,22,11,11,44,66.67,8,8,31,47,20.51
10228,30,10,2,42,93.75,21,14,7,42,75.0,15,10,20,45,42.86,15,11,18,44,45.45,16,8,23,47,41.03
10229,29,10,3,42,90.62,16,14,12,42,57.14,27,10,8,45,77.14,7,11,26,44,21.21,37,8,2,47,94.87
10230,15,10,17,42,46.88,15,14,13,42,53.57,26,10,9,45,74.29,14,11,19,44,42.42,10,8,29,47,25.64
10231,17,10,15,42,53.12,25,14,3,42,89.29,31,10,4,45,88.57,13,11,20,44,39.39,23,8,16,47,58.97
10232,26,10,6,42,81.25,25,14,3,42,89.29,17,10,18,45,48.57,27,11,6,44,81.82,12,8,27,47,30.77
10233,30,10,2,42,93.75,7,14,21,42,25.0,21,10,14,45,60.0,23,11,10,44,69.7,29,8,10,47,74.36
10234,8,10,24,42,25.0,8,14,20,42,28.57,13,10,22,45,37.14,18,11,15,44,54.55,17,8,22,47,43.59
10235,16,10,16,42,50.0,27,14,1,42,96.43,15,10,20,45,42.86,24,11,9,44,72.73,16,8,23,47,41.03
10236,26,10,6,42,81.25,9,14,19,42,32.14,18,10,17,45,51.43,16,11,17,44,48.48,13,8,26,47,33.33
10237,8,10,24,42,25.0,5,14,23,42,17.86,26,10,9,45,74.29,17,11,16,44,51.52,5,8,34,47,12.82
10238,26,10,6,42,81.25,16,14,12,42,57.14,17,10,18,45,48.57,16,11,17,44,48.48,20,8,19,47,51.28
10239,16,10,16,42,50.0,20,14,8,42,71.43,15,10,20,45,42.86,13,11,20,44,39.39,14,8,25,47,35.9
10240,13,10,19,42,40.62,16,14,12,42,57.14,28,10,7,45,80.0,7,11,26,44,21.21,18,8,21,47,46.15
10241,10,10,22,42,31.25,16,14,12,42,57.14,22,10,13,45,62.86,15,11,18,44,45.45,19,8,20,47,48.72
10242,15,10,17,42,46.88,16,14,12,42,57.14,15,10,20,45,42.86,15,11,18,44,45.45,15,8,24,47,38.46
10243,25,10,7,42,78.12,12,14,16,42,42.86,21,10,14,45,60.0,29,11,4,44,87.88,10,8,29,47,25.64
10244,24,10,8,42,75.0,15,14,13,42,53.57,18,10,17,45,51.43,15,11,18,44,45.45,16,8,23,47,41.03
10245,24,10,8,42,75.0,13,14,15,42,46.43,17,10,18,45,48.57,7,11,26,44,21.21,14,8,25,47,35.9
10246,8,10,24,42,25.0,18,14,10,42,64.29,11,10,24,45,31.43,26,11,7,44,78.79,25,8,14,47,64.1
10247,15,10,17,42,46.88,19,14,9,42,67.86,6,10,29,45,17.14,26,11,7,44,78.79,22,8,17,47,56.41
10248,17,10,15,42,53.12,14,14,14,42,50.0,18,10,17,45,51.43,12,11,21,44,36.36,18,8,21,47,46.15
10249,7,10,25,42,21.88,5,14,23,42,17.86,22,10,13,45,62.86,15,11,18,44,45.45,18,8,21,47,46.15
10250,24,10,8,42,75.0,27,14,1,42,96.43,29,10,6,45,82.86,10,11,23,44,30.3,10,8,29,47,25.64
10251,20,10,12,42,62.5,23,14,5,42,82.14,21,10,14,45,60.0,21,11,12,44,63.64,17,8,22,47,43.59
10252,12,10,20,42,37.5,7,14,21,42,25.0,6,10,29,45,17.14,15,11,18,44,45.45,35,8,4,47,89.74
10253,11,10,21,42,34.38,9,14,19,42,32.14,14,10,21,45,40.0,19,11,14,44,57.58,18,8,21,47,46.15
10254,21,10,11,42,65.62,16,14,12,42,57.14,15,10,20,45,42.86,29,11,4,44,87.88,16,8,23,47,41.03
10255,17,10,15,42,53.12,12,14,16,42,42.86,32,10,3,45,91.43,26,11,7,44,78.79,13,8,26,47,33.33
10256,20,10,12,42,62.5,25,14,3,42,89.29,23,10,12,45,65.71,16,11,17,44,48.48,30,8,9,47,76.92
10257,21,10,11,42,65.62,17,14,11,42,60.71,9,10,26,45,25.71,28,11,5,44,84.85,17,8,22,47,43.59
10258,6,10,26,42,18.75,17,14,11,42,60.71,14,10,21,45,40.0,18,11,15,44,54.55,19,8,20,47,48.72
10259,24,10,8,42,75.0,7,14,21,42,25.0,7,10,28,45,20.0,16,11,17,44,48.48,5,8,34,47,12.82
10260,16,10,16,42,50.0,7,14,21,42,25.0,28,10,7,45,80.0,13,11,20,44,39.39,38,8,1,47,97.44
10261,30,10,2,42,93.75,19,14,9,42,67.86,5,10,30,45,14.29,16,11,17,44,48.48,12,8,27,47,30.77
10262,20,10,12,42,62.5,10,14,18,42,35.71,31,10,4,45,88.57,9,11,24,44,27.27,35,8,4,47,89.74
10263,31,10,1,42,96.88,13,14,15,42,46.43,34,10,1,45,97.14,31,11,2,44,93.94,10,8,29,47,25.64
10264,5,10,27,42,15.62,26,14,2,42,92.86,17,10,18,45,48.57,29,11,4,44,87.88,10,8,29,47,25.64
10265,16,10,16,42,50.0,26,14,2,42,92.86,25,10,10,45,71.43,9,11,24,44,27.27,18,8,21,47,46.15
10266,12,10,20,42,37.5,10,14,18,42,35.71,19,10,16,45,54.29,16,11,17,44,48.48,38,8,1,47,97.44
10267,9,10,23,42,28.12,7,14,21,42,25.0,18,10,17,45,51.43,16,11,17,44,48.48,38,8,1,47,97.44
10268,16,10,16,42,50.0,21,14,7,42,75.0,30,10,5,45,85.71,25,11,8,44,75.76,6,8,33,47,15.38
10269,14,10,18,42,43.75,24,14,4,42,85.71,14,10,21,45,40.0,23,11,10,44,69.7,25,8,14,47,64.1
10270,18,10,14,42,56.25,16,14,12,42,57.14,12,10,23,45,34.29,23,11,10,44,69.7,24,8,15,47,61.54
10271,16,10,16,42,50.0,13,14,15,42,46.43,15,10,20,45,42.86,18,11,15,44,54.55,34,8,5,47,87.18
10272,17,10,15,42,53.12,15,14,13,42,53.57,31,10,4,45,88.57,18,11,15,44,54.55,13,8,26,47,33.33
10273,17,10,15,42,53.12,23,14,5,42,82.14,18,10,17,45,51.43,21,11,12,44,63.64,19,8,20,47,48.72
10274,28,10,4,42,87.5,21,14,7,42,75.0,22,10,13,45,62.86,23,11,10,44,69.7,6,8,33,47,15.38
10275,18,10,14,42,56.25,22,14,6,42,78.57,17,10,18,45,48.57,14,11,19,44,42.42,17,8,22,47,43.59
10276,10,10,22,42,31.25,9,14,19,42,32.14,22,10,13,45,62.86,28,11,5,44,84.85,31,8,8,47,79.49
10277,31,10,1,42,96.88,26,14,2,42,92.86,7,10,28,45,20.0,10,11,23,44,30.3,5,8,34,47,12.82
10278,7,10,25,42,21.88,26,14,2,42,92.86,20,10,15,45,57.14,16,11,17,44,48.48,27,8,12,47,69.23
10279,7,10,25,42,21.88,19,14,9,42,67.86,22,10,13,45,62.86,26,11,7,44,78.79,31,8,8,47,79.49
10280,14,10,18,42,43.75,21,14,7,42,75.0,6,10,29,45,17.14,19,11,14,44,57.58,15,8,24,47,38.46
10281,8,10,24,42,25.0,10,14,18,42,35.71,15,10,20,45,42.86,20,11,13,44,60.61,11,8,28,47,28.21
10282,25,10,7,42,78.12,6,14,22,42,21.43,14,10,21,45,40.0,5,11,28,44,15.15,10,8,29,47,25.64
10283,31,10,1,42,96.88,15,14,13,42,53.57,34,10,1,45,97.14,5,11,28,44,15.15,13,8,26,47,33.33
10284,25,10,7,42,78.12,17,14,11,42,60.71,19,10,16,45,54.29,24,11,9,44,72.73,15,8,24,47,38.46
10285,24,10,8,42,75.0,26,14,2,42,92.86,24,10,11,45,68.57,8,11,25,44,24.24,28,8,11,47,71.79
10286,27,10,5,42,84.38,9,14,19,42,32.14,10,10,25,45,28.57,12,11,21,44,36.36,7,8,32,47,17.95
10287,20,10,12,42,62.5,20,14,8,42,71.43,5,10,30,45,14.29,5,11,28,44,15.15,34,8,5,47,87.18
10288,15,10,17,42,46.88,23,14,5,42,82.14,24,10,11,45,68.57,8,11,25,44,24.24,28,8,11,47,71.79
10289,19,10,13,42,59.38,7,14,21,42,25.0,16,10,19,45,45.71,19,11,14,44,57.58,25,8,14,47,64.1
10290,18,10,14,42,56.25,10,14,18,42,35.71,19,10,16,45,54.29,25,11,8,44,75.76,20,8,19,47,51.28
10291,8,10,24,42,25.0,27,14,1,42,96.43,16,10,19,45,45.71,15,11,18,44,45.45,15,8,24,47,38.46
10292,31,10,1,42,96.88,19,14,9,42,67.86,34,10,1,45,97.14,32,11,1,44,96.97,23,8,16,47,58.97
10293,15,10,17,42,46.88,13,14,15,42,46.43,19,10,16,45,54.29,22,11,11,44,66.67,8,8,31,47,20.51
10294,27,10,5,42,84.38,22,14,6,42,78.57,30,10,5,45,85.71,19,11,14,44,57.58,20,8,19,47,51.28
10295,24,10,8,42,75.0,14,14,14,42,50.0,16,10,19,45,45.71,27,11,6,44,81.82,15,8,24,47,38.46
10296,13,10,19,42,40.62,25,14,3,42,89.29,16,10,19,45,45.71,10,11,23,44,30.3,27,8,12,47,69.23
10297,12,10,20,42,37.5,8,14,20,42,28.57,19,10,16,45,54.29,15,11,18,44,45.45,21,8,18,47,53.85
10298,27,10,5,42,84.38,7,14,21,42,25.0,15,10,20,45,42.86,19,11,14,44,57.58,13,8,26,47,33.33
10299,14,10,18,42,43.75,9,14,19,42,32.14,18,10,17,45,51.43,23,11,10,44,69.7,18,8,21,47,46.15
10300,7,10,25,42,21.88,16,14,12,42,57.14,25,10,10,45,71.43,23,11,10,44,69.7,14,8,25,47,35.9
10301,21,10,11,42,65.62,7,14,21,42,25.0,17,10,18,45,48.57,15,11,18,44,45.45,17,8,22,47,43.59
10302,14,10,18,42,43.75,21,14,7,42,75.0,24,10,11,45,68.57,16,11,17,44,48.48,5,8,34,47,12.82
10303,24,10,8,42,75.0,18,14,10,42,64.29,20,10,15,45,57.14,18,11,15,44,54.55,18,8,21,47,46.15
10304,24,10,8,42,75.0,13,14,15,42,46.43,13,10,22,45,37.14,29,11,4,44,87.88,27,8,12,47,69.23
10305,8,10,24,42,25.0,17,14,11,42,60.71,21,10,14,45,60.0,14,11,19,44,42.42,26,8,13,47,66.67
10306,11,10,21,42,34.38,15,14,13,42,53.57,18,10,17,45,51.43,31,11,2,44,93.94,27,8,12,47,69.23
10307,18,10,14,42,56.25,21,14,7,42,75.0,19,10,16,45,54.29,11,11,22,44,33.33,19,8,20,47,48.72
10308,25,10,7,42,78.12,10,14,18,42,35.71,27,10,8,45,77.14,9,11,24,44,27.27,29,8,10,47,74.36
10309,16,10,16,42,50.0,18,14,10,42,64.29,24,10,11,45,68.57,21,11,12,44,63.64,27,8,12,47,69.23
10310,20,10,12,42,62.5,9,14,19,42,32.14,7,10,28,45,20.0,27,11,6,44,81.82,34,8,5,47,87.18
10311,21,10,11,42,65.62,11,14,17,42,39.29,32,10,3,45,91.43,14,11,19,44,42.42,12,8,27,47,30.77
10312,12,10,20,42,37.5,12,14,16,42,42.86,15,10,20,45,42.86,11,11,22,44,33.33,29,8,10,47,74.36
10313,17,10,15,42,53.12,16,14,12,42,57.14,15,10,20,45,42.86,17,11,16,44,51.52,16,8,23,47,41.03
10314,17,10,15,42,53.12,13,14,15,42,46.43,27,10,8,45,77.14,16,11,17,44,48.48,32,8,7,47,82.05
10315,30,10,2,42,93.75,5,14,23,42,17.86,19,10,16,45,54.29,8,11,25,44,24.24,18,8,21,47,46.15
10316,7,10,25,42,21.88,15,14,13,42,53.57,5,10,30,45,14.29,15,11,18,44,45.45,26,8,13,47,66.67
10317,10,10,22,42,31.25,15,14,13,42,53.57,10,10,25,45,28.57,7,11,26,44,21.21,36,8,3,47,92.31
10318,19,10,13,42,59.38,9,14,19,42,32.14,18,10,17,45,51.43,15,11,18,44,45.45,7,8,32,47,17.95
10319,29,10,3,42,90.62,23,14,5,42,82.14,23,10,12,45,65.71,20,11,13,44,60.61,23,8,16,47,58.97
10320,29,10,3,42,90.62,25,14,3,42,89.29,8,10,27,45,22.86,23,11,10,44,69.7,14,8,25,47,35.9
10321,22,10,10,42,68.75,13,14,15,42,46.43,31,10,4,45,88.57,23,11,10,44,69.7,27,8,12,47,69.23
10322,15,10,17,42,46.88,15,14,13,42,53.57,16,10,19,45,45.71,20,11,13,44,60.61,32,8,7,47,82.05
10323,25,10,7,42,78.12,24,14,4,42,85.71,21,10,14,45,60.0,9,11,24,44,27.27,12,8,27,47,30.77
10324,7,10,25,42,21.88,18,14,10,42,64.29,34,10,1,45,97.14,17,11,16,44,51.52,11,8,28,47,28.21
10325,16,10,16,42,50.0,26,14,2,42,92.86,18,10,17,45,51.43,5,11,28,44,15.15,6,8,33,47,15.38
10326,25,10,7,42,78.12,22,14,6,42,78.57,20,10,15,45,57.14,18,11,15,44,54.55,8,8,31,47,20.51
10327,20,10,12,42,62.5,7,14,21,42,25.0,24,10,11,45,68.57,5,11,28,44,15.15,25,8,14,47,64.1
10328,8,10,24,42,25.0,25,14,3,42,89.29,15,10,20,45,42.86,31,11,2,44,93.94,34,8,5,47,87.18
10329,24,10,8,42,75.0,5,14,23,42,17.86,14,10,21,45,40.0,20,11,13,44,60.61,15,8,24,47,38.46
10330,22,10,10,42,68.75,15,14,13,42,53.57,17,10,18,45,48.57,18,11,15,44,54.55,12,8,27,47,30.77
10331,23,10,9,42,71.88,5,14,23,42,17.86,7,10,28,45,20.0,18,11,15,44,54.55,20,8,19,47,51.28
10332,21,10,11,42,65.62,25,14,3,42,89.29,11,10,24,45,31.43,12,11,21,44,36.36,29,8,10,47,74.36
10333,21,10,11,42,65.62,23,14,5,42,82.14,30,10,5,45,85.71,15,11,18,44,45.45,28,8,11,47,71.79
10334,26,10,6,42,81.25,24,14,4,42,85.71,23,10,12,45,65.71,14,11,19,44,42.42,13,8,26,47,33.33
10335,14,10,18,42,43.75,15,14,13,42,53.57,13,10,22,45,37.14,9,11,24,44,27.27,37,8,2,47,94.87
10336,21,10,11,42,65.62,17,14,11,42,60.71,18,10,17,45,51.43,18,11,15,44,54.55,27,8,12,47,69.23
10337,5,10,27,42,15.62,15,14,13,42,53.57,7,10,28,45,20.0,24,11,9,44,72.73,35,8,4,47,89.74
10338,25,10,7,42,78.12,8,14,20,42,28.57,23,10,12,45,65.71,32,11,1,44,96.97,38,8,1,47,97.44
10339,6,10,26,42,18.75,24,14,4,42,85.71,30,10,5,45,85.71,15,11,18,44,45.45,28,8,11,47,71.79
10340,28,10,4,42,87.5,24,14,4,42,85.71,26,10,9,45,74.29,9,11,24,44,27.27,9,8,30,47,23.08
10341,28,10,4,42,87.5,9,14,19,42,32.14,11,10,24,45,31.43,20,11,13,44,60.61,9,8,30,47,23.08
10342,22,10,10,42,68.75,24,14,4,42,85.71,20,10,15,45,57.14,9,11,24,44,27.27,17,8,22,47,43.59
10343,16,10,16,42,50.0,16,14,12,42,57.14,7,10,28,45,20.0,15,11,18,44,45.45,8,8,31,47,20.51
10344,24,10,8,42,75.0,26,14,2,42,92.86,14,10,21,45,40.0,23,11,10,44,69.7,24,8,15,47,61.54
10345,21,10,11,42,65.62,11,14,17,42,39.29,11,10,24,45,31.43,8,11,25,44,24.24,19,8,20,47,48.72
10346,28,10,4,42,87.5,6,14,22,42,21.43,34,10,1,45,97.14,12,11,21,44,36.36,27,8,12,47,69.23
10347,23,10,9,42,71.88,11,14,17,42,39.29,26,10,9,45,74.29,18,11,15,44,54.55,17,8,22,47,43.59
10348,20,10,12,42,62.5,17,14,11,42,60.71,5,10,30,45,14.29,25,11,8,44,75.76,15,8,24,47,38.46
10349,21,10,11,42,65.62,16,14,12,42,57.14,19,10,16,45,54.29,25,11,8,44,75.76,15,8,24,47,38.46
10350,13,10,19,42,40.62,14,14,14,42,50.0,26,10,9,45,74.29,32,11,1,44,96.97,33,8,6,47,84.62
10351,24,10,8,42,75.0,21,14,7,42,75.0,9,10,26,45,25.71,17,11,16,44,51.52,20,8,19,47,51.28
10352,31,10,1,42,96.88,16,14,12,42,57.14,17,10,18,45,48.57,28,11,5,44,84.85,26,8,13,47,66.67
10353,16,10,16,42,50.0,14,14,14,42,50.0,10,10,25,45,28.57,8,11,25,44,24.24,18,8,21,47,46.15
10354,28,10,4,42,87.5,21,14,7,42,75.0,9,10,26,45,25.71,15,11,18,44,45.45,7,8,32,47,17.95
10355,5,10,27,42,15.62,23,14,5,42,82.14,27,10,8,45,77.14,31,11,2,44,93.94,38,8,1,47,97.44
10356,24,10,8,42,75.0,5,14,23,42,17.86,5,10,30,45,14.29,12,11,21,44,36.36,38,8,1,47,97.44
10357,25,10,7,42,78.12,20,14,8,42,71.43,13,10,22,45,37.14,15,11,18,44,45.45,18,8,21,47,46.15
10358,15,10,17,42,46.88,17,14,11,42,60.71,27,10,8,45,77.14,15,11,18,44,45.45,11,8,28,47,28.21
10359,18,10,14,42,56.25,25,14,3,42,89.29,29,10,6,45,82.86,6,11,27,44,18.18,37,8,2,47,94.87
10360,30,10,2,42,93.75,12,14,16,42,42.86,24,10,11,45,68.57,31,11,2,44,93.94,17,8,22,47,43.59
10361,5,10,27,42,15.62,16,14,12,42,57.14,29,10,6,45,82.86,12,11,21,44,36.36,14,8,25,47,35.9
10362,14,10,18,42,43.75,12,14,16,42,42.86,27,10,8,45,77.14,20,11,13,44,60.61,22,8,17,47,56.41
10363,24,10,8,42,75.0,16,14,12,42,57.14,7,10,28,45,20.0,14,11,19,44,42.42,22,8,17,47,56.41
10364,17,10,15,42,53.12,8,14,20,42,28.57,15,10,20,45,42.86,9,11,24,44,27.27,17,8,22,47,43.59
10365,14,10,18,42,43.75,19,14,9,42,67.86,33,10,2,45,94.29,19,11,14,44,57.58,7,8,32,47,17.95
10366,16,10,16,42,50.0,8,14,20,42,28.57,21,10,14,45,60.0,12,11,21,44,36.36,34,8,5,47,87.18
10367,8,10,24,42,25.0,15,14,13,42,53.57,22,10,13,45,62.86,29,11,4,44,87.88,18,8,21,47,46.15
10368,29,10,3,42,90.62,19,14,9,42,67.86,17,10,18,45,48.57,14,11,19,44,42.42,37,8,2,47,94.87
10369,31,10,1,42,96.88,25,14,3,42,89.29,9,10,26,45,25.71,7,11,26,44,21.21,17,8,22,47,43.59
10370,21,10,11,42,65.62,19,14,9,42,67.86,15,10,20,45,42.86,32,11,1,44,96.97,18,8,21,47,46.15
10371,15,10,17,42,46.88,19,14,9,42,67.86,15,10,20,45,42.86,7,11,26,44,21.21,35,8,4,47,89.74
10372,17,10,15,42,53.12,8,14,20,42,28.57,8,10,27,45,22.86,22,11,11,44,66.67,19,8,20,47,48.72
10373,16,10,16,42,50.0,26,14,2,42,92.86,15,10,20,45,42.86,14,11,19,44,42.42,6,8,33,47,15.38
10374,5,10,27,42,15.62,7,14,21,42,25.0,15,10,20,45,42.86,16,11,17,44,48.48,15,8,24,47,38.46
10375,17,10,15,42,53.12,8,14,20,42,28.57,20,10,15,45,57.14,27,11,6,44,81.82,25,8,14,47,64.1
10376,13,10,19,42,40.62,25,14,3,42,89.29,11,10,24,45,31.43,18,11,15,44,54.55,20,8,19,47,51.28
10377,26,10,6,42,81.25,18,14,10,42,64.29,20,10,15,45,57.14,11,11,22,44,33.33,26,8,13,47,66.67
10378,20,10,12,42,62.5,16,14,12,42,57.14,30,10,5,45,85.71,20,11,13,44,60.61,24,8,15,47,61.54
10379,14,10,18,42,43.75,26,14,2,42,92.86,13,10,22,45,37.14,9,11,24,44,27.27,17,8,22,47,43.59
10380,11,10,21,42,34.38,7,14,21,42,25.0,21,10,14,45,60.0,17,11,16,44,51.52,25,8,14,47,64.1
10381,11,10,21,42,34.38,17,14,11,42,60.71,14,10,21,45,40.0,23,11,10,44,69.7,37,8,2,47,94.87
10382,15,10,17,42,46.88,10,14,18,42,35.71,19,10,16,45,54.29,17,11,16,44,51.52,33,8,6,47,84.62
10383,30,10,2,42,93.75,17,14,11,42,60.71,20,10,15,45,57.14,23,11,10,44,69.7,6,8,33,47,15.38
10384,12,10,20,42,37.5,13,14,15,42,46.43,8,10,27,45,22.86,8,11,25,44,24.24,17,8,22,47,43.59
10385,5,10,27,42,15.62,21,14,7,42,75.0,33,10,2,45,94.29,14,11,19,44,42.42,25,8,14,47,64.1
10386,16,10,16,42,50.0,20,14,8,42,71.43,15,10,20,45,42.86,21,11,12,44,63.64,17,8,22,47,43.59
10387,26,10,6,42,81.25,5,14,23,42,17.86,19,10,16,45,54.29,15,11,18,44,45.45,25,8,14,47,64.1
10388,18,10,14,42,56.25,20,14,8,42,71.43,17,10,18,45,48.57,12,11,21,44,36.36,22,8,17,47,56.41
10389,15,10,17,42,46.88,12,14,16,42,42.86,19,10,16,45,54.29,18,11,15,44,54.55,24,8,15,47,61.54
10390,20,10,12,42,62.5,16,14,12,42,57.14,33,10,2,45,94.29,22,11,11,44,66.67,33,8,6,47,84.62
10391,23,10,9,42,71.88,22,14,6,42,78.57,19,10,16,45,54.29,32,11,1,44,96.97,32,8,7,47,82.05
10392,28,10,4,42,87.5,17,14,11,42,60.71,21,10,14,45,60.0,21,11,12,44,63.64,15,8,24,47,38.46
10393,25,10,7,42,78.12,15,14,13,42,53.57,12,10,23,45,34.29,19,11,14,44,57.58,11,8,28,47,28.21
10394,11,10,21,42,34.38,12,14,16,42,42.86,24,10,11,45,68.57,31,11,2,44,93.94,19,8,20,47,48.72
10395,26,10,6,42,81.25,24,14,4,42,85.71,15,10,20,45,42.86,27,11,6,44,81.82,16,8,23,47,41.03
10396,21,10,11,42,65.62,8,14,20,42,28.57,19,10,16,45,54.29,7,11,26,44,21.21,15,8,24,47,38.46
10397,14,10,18,42,43.75,23,14,5,42,82.14,9,10,26,45,25.71,16,11,17,44,48.48,18,8,21,47,46.15
10398,6,10,26,42,18.75,22,14,6,42,78.57,14,10,21,45,40.0,22,11,11,44,66.67,18,8,21,47,46.15
10399,5,10,27,42,15.62,14,14,14,42,50.0,28,10,7,45,80.0,20,11,13,44,60.61,10,8,29,47,25.64
10400,26,10,6,42,81.25,12,14,16,42,42.86,19,10,16,45,54.29,31,11,2,44,93.94,21,8,18,47,53.85
10401,15,10,17,42,46.88,25,14,3,42,89.29,9,10,26,45,25.71,27,11,6,44,81.82,15,8,24,47,38.46
10402,29,10,3,42,90.62,15,14,13,42,53.57,19,10,16,45,54.29,16,11,17,44,48.48,24,8,15,47,61.54
10403,9,10,23,42,28.12,13,14,15,42,46.43,33,10,2,45,94.29,18,11,15,44,54.55,24,8,15,47,61.54
10404,12,10,20,42,37.5,26,14,2,42,92.86,19,10,16,45,54.29,8,11,25,44,24.24,24,8,15,47,61.54
10405,29,10,3,42,90.62,7,14,21,42,25.0,17,10,18,45,48.57,18,11,15,44,54.55,20,8,19,47,51.28
10406,11,10,21,42,34.38,9,14,19,42,32.14,30,10,5,45,85.71,13,11,20,44,39.39,20,8,19,47,51.28
10407,10,10,22,42,31.25,6,14,22,42,21.43,24,10,11,45,68.57,13,11,20,44,39.39,19,8,20,47,48.72
10408,18,10,14,42,56.25,23,14,5,42,82.14,32,10,3,45,91.43,27,11,6,44,81.82,25,8,14,47,64.1
10409,22,10,10,42,68.75,21,14,7,42,75.0,29,10,6,45,82.86,20,11,13,44,60.61,36,8,3,47,92.31
10410,30,10,2,42,93.75,11,14,17,42,39.29,24,10,11,45,68.57,11,11,22,44,33.33,16,8,23,47,41.03
10411,15,10,17,42,46.88,18,14,10,42,64.29,13,10,22,45,37.14,5,11,28,44,15.15,30,8,9,47,76.92
10412,13,10,19,42,40.62,5,14,23,42,17.86,20,10,15,45,57.14,20,11,13,44,60.61,8,8,31,47,20.51
10413,15,10,17,42,46.88,16,14,12,42,57.14,19,10,16,45,54.29,6,11,27,44,18.18,26,8,13,47,66.67
10414,18,10,14,42,56.25,6,14,22,42,21.43,17,10,18,45,48.57,32,11,1,44,96.97,20,8,19,47,51.28
10415,27,10,5,42,84.38,14,14,14,42,50.0,30,10,5,45,85.71,21,11,12,44,63.64,27,8,12,47,69.23
10416,16,10,16,42,50.0,14,14,14,42,50.0,23,10,12,45,65.71,17,11,16,44,51.52,25,8,14,47,64.1
10417,27,10,5,42,84.38,25,14,3,42,89.29,26,10,9,45,74.29,17,11,16,44,51.52,13,8,26,47,33.33
10418,15,10,17,42,46.88,25,14,3,42,89.29,26,10,9,45,74.29,9,11,24,44,27.27,21,8,18,47,53.85
10419,17,10,15,42,53.12,23,14,5,42,82.14,15,10,20,45,42.86,19,11,14,44,57.58,23,8,16,47,58.97
10420,22,10,10,42,68.75,20,14,8,42,71.43,17,10,18,45,48.57,11,11,22,44,33.33,10,8,29,47,25.64
10421,14,10,18,42,43.75,14,14,14,42,50.0,30,10,5,45,85.71,15,11,18,44,45.45,22,8,17,47,56.41
10422,7,10,25,42,21.88,23,14,5,42,82.14,26,10,9,45,74.29,27,11,6,44,81.82,19,8,20,47,48.72
10423,12,10,20,42,37.5,27,14,1,42,96.43,14,10,21,45,40.0,13,11,20,44,39.39,18,8,21,47,46.15
10424,17,10,15,42,53.12,16,14,12,42,57.14,7,10,28,45,20.0,21,11,12,44,63.64,28,8,11,47,71.79
10425,25,10,7,42,78.12,9,14,19,42,32.14,14,10,21,45,40.0,11,11,22,44,33.33,5,8,34,47,12.82
10426,13,10,19,42,40.62,17,14,11,42,60.71,15,10,20,45,42.86,32,11,1,44,96.97,22,8,17,47,56.41
10427,26,10,6,42,81.25,20,14,8,42,71.43,22,10,13,45,62.86,30,11,3,44,90.91,16,8,23,47,41.03
10428,12,10,20,42,37.5,15,14,13,42,53.57,19,10,16,45,54.29,24,11,9,44,72.73,23,8,16,47,58.97
10429,17,10,15,42,53.12,10,14,18,42,35.71,26,10,9,45,74.29,31,11,2,44,93.94,17,8,22,47,43.59
10430,28,10,4,42,87.5,22,14,6,42,78.57,22,10,13,45,62.86,27,11,6,44,81.82,28,8,11,47,71.79
10431,25,10,7,42,78.12,15,14,13,42,53.57,22,10,13,45,62.86,17,11,16,44,51.52,27,8,12,47,69.23
10432,30,10,2,42,93.75,20,14,8,42,71.43,11,10,24,45,31.43,5,11,28,44,15.15,21,8,18,47,53.85
10433,9,10,23,42,28.12,25,14,3,42,89.29,33,10,2,45,94.29,13,11,20,44,39.39,21,8,18,47,53.85
10434,24,10,8,42,75.0,22,14,6,42,78.57,30,10,5,45,85.71,9,11,24,44,27.27,6,8,33,47,15.38
10435,17,10,15,42,53.12,23,14,5,42,82.14,19,10,16,45,54.29,15,11,18,44,45.45,26,8,13,47,66.67
10436,20,10,12,42,62.5,16,14,12,42,57.14,19,10,16,45,54.29,9,11,24,44,27.27,15,8,24,47,38.46
10437,28,10,4,42,87.5,5,14,23,42,17.86,6,10,29,45,17.14,10,11,23,44,30.3,9,8,30,47,23.08
10438,21,10,11,42,65.62,15,14,13,42,53.57,25,10,10,45,71.43,10,11,23,44,30.3,37,8,2,47,94.87
