reg_id,em3 present,em3 notupdated,em3 absent,em3 total,em3 per,dsa present,dsa notupdated,dsa absent,dsa total,dsa per,se present,se notupdated,se absent,se total,se per,ppl present,ppl notupdated,ppl absent,ppl total,ppl per,mp present,mp notupdated,mp absent,mp total,mp per
10218,7,9,27,43,20.59,10,12,19,41,34.48,21,8,15,44,58.33,12,10,21,43,36.36,31,10,1,42,96.88
10219,16,9,18,43,47.06,18,12,11,41,62.07,28,8,8,44,77.78,15,10,18,43,45.45,21,10,11,42,65.62
10220,31,9,3,43,91.18,18,12,11,41,62.07,18,8,18,44,50.0,9,10,24,43,27.27,31,10,1,42,96.88
10221,17,9,17,43,50.0,9,12,20,41,31.03,7,8,29,44,19.44,17,10,16,43,51.52,18,10,14,42,56.25
10222,15,9,19,43,44.12,28,12,1,41,96.55,11,8,25,44,30.56,11,10,22,43,33.33,18,10,14,42,56.25
10223,21,9,13,43,61.76,22,12,7,41,75.86,31,8,5,44,86.11,18,10,15,43,54.55,12,10,20,42,37.5
10224,20,9,14,43,58.82,12,12,17,41,41.38,7,8,29,44,19.44,16,10,17,43,48.48,24,10,8,42,75.0
10225,5,9,29,43,14.71,5,12,24,41,17.24,28,8,8,44,77.78,24,10,9,43,72.73,9,10,23,42,28.12
10226,23,9,11,43,67.65,9,12,20,41,31.03,19,8,17,44,52.78,21,10,12,43,63.64,5,10,27,42,15.62
10227,7,9,27,43,20.59,22,12,7,41,75.86,11,8,25,44,30.56,23,10,10,43,69.7,20,10,12,42,62.5
10228,23,9,11,43,67.65,26,12,3,41,89.66,9,8,27,44,25.0,23,10,10,43,69.7,29,10,3,42,90.62
10229,33,9,1,43,97.06,28,12,1,41,96.55,16,8,20,44,44.44,20,10,13,43,60.61,5,10,27,42,15.62
10230,23,9,11,43,67.65,18,12,11,41,62.07,23,8,13,44,63.89,17,10,16,43,51.52,17,10,15,42,53.12
10231,29,9,5,43,85.29,10,12,19,41,34.48,13,8,23,44,36.11,19,10,14,43,57.58,6,10,26,42,18.75
10232,24,9,10,43,70.59,9,12,20,41,31.03,24,8,12,44,66.67,16,10,17,43,48.48,23,10,9,42,71.88
10233,19,9,15,43,55.88,26,12,3,41,89.66,30,8,6,44,83.33,25,10,8,43,75.76,27,10,5,42,84.38
10234,10,9,24,43,29.41,8,12,21,41,27.59,15,8,21,44,41.67,28,10,5,43,84.85,13,10,19,42,40.62
10235,24,9,10,43,70.59,28,12,1,41,96.55,21,8,15,44,58.33,7,10,26,43,21.21,26,10,6,42,81.25
10236,14,9,20,43,41.18,22,12,7,41,75.86,10,8,26,44,27.78,19,10,14,43,57.58,31,10,1,42,96.88
10237,16,9,18,43,47.06,9,12,20,41,31.03,13,8,23,44,36.11,16,10,17,43,48.48,6,10,26,42,18.75
10238,25,9,9,43,73.53,7,12,22,41,24.14,14,8,22,44,38.89,8,10,25,43,24.24,9,10,23,42,28.12
10239,18,9,16,43,52.94,19,12,10,41,65.52,31,8,5,44,86.11,11,10,22,43,33.33,25,10,7,42,78.12
10240,11,9,23,43,32.35,26,12,3,41,89.66,9,8,27,44,25.0,30,10,3,43,90.91,8,10,24,42,25.0
10241,17,9,17,43,50.0,19,12,10,41,65.52,5,8,31,44,13.89,23,10,10,43,69.7,15,10,17,42,46.88
10242,11,9,23,43,32.35,25,12,4,41,86.21,15,8,21,44,41.67,16,10,17,43,48.48,9,10,23,42,28.12
10243,22,9,12,43,64.71,19,12,10,41,65.52,11,8,25,44,30.56,30,10,3,43,90.91,29,10,3,42,90.62
10244,24,9,10,43,70.59,21,12,8,41,72.41,13,8,23,44,36.11,19,10,14,43,57.58,25,10,7,42,78.12
10245,18,9,16,43,52.94,6,12,23,41,20.69,16,8,20,44,44.44,16,10,17,43,48.48,29,10,3,42,90.62
10246,24,9,10,43,70.59,19,12,10,41,65.52,8,8,28,44,22.22,21,10,12,43,63.64,19,10,13,42,59.38
10247,14,9,20,43,41.18,19,12,10,41,65.52,8,8,28,44,22.22,29,10,4,43,87.88,7,10,25,42,21.88
10248,11,9,23,43,32.35,10,12,19,41,34.48,25,8,11,44,69.44,23,10,10,43,69.7,21,10,11,42,65.62
10249,8,9,26,43,23.53,16,12,13,41,55.17,29,8,7,44,80.56,16,10,17,43,48.48,9,10,23,42,28.12
10250,8,9,26,43,23.53,13,12,16,41,44.83,23,8,13,44,63.89,16,10,17,43,48.48,31,10,1,42,96.88
10251,30,9,4,43,88.24,7,12,22,41,24.14,31,8,5,44,86.11,23,10,10,43,69.7,5,10,27,42,15.62
10252,8,9,26,43,23.53,28,12,1,41,96.55,11,8,25,44,30.56,12,10,21,43,36.36,26,10,6,42,81.25
10253,17,9,17,43,50.0,16,12,13,41,55.17,21,8,15,44,58.33,13,10,20,43,39.39,5,10,27,42,15.62
10254,17,9,17,43,50.0,15,12,14,41,51.72,13,8,23,44,36.11,5,10,28,43,15.15,31,10,1,42,96.88
10255,30,9,4,43,88.24,5,12,24,41,17.24,21,8,15,44,58.33,21,10,12,43,63.64,28,10,4,42,87.5
10256,21,9,13,43,61.76,9,12,20,41,31.03,23,8,13,44,63.89,14,10,19,43,42.42,7,10,25,42,21.88
10257,17,9,17,43,50.0,25,12,4,41,86.21,29,8,7,44,80.56,22,10,11,43,66.67,19,10,13,42,59.38
10258,26,9,8,43,76.47,28,12,1,41,96.55,18,8,18,44,50.0,26,10,7,43,78.79,14,10,18,42,43.75
10259,9,9,25,43,26.47,5,12,24,41,17.24,15,8,21,44,41.67,14,10,19,43,42.42,16,10,16,42,50.0
10260,26,9,8,43,76.47,27,12,2,41,93.1,13,8,23,44,36.11,13,10,20,43,39.39,23,10,9,42,71.88
10261,33,9,1,43,97.06,13,12,16,41,44.83,18,8,18,44,50.0,9,10,24,43,27.27,18,10,14,42,56.25
10262,31,9,3,43,91.18,17,12,12,41,58.62,20,8,16,44,55.56,27,10,6,43,81.82,17,10,15,42,53.12
10263,7,9,27,43,20.59,20,12,9,41,68.97,23,8,13,44,63.89,13,10,20,43,39.39,16,10,16,42,50.0
10264,26,9,8,43,76.47,17,12,12,41,58.62,18,8,18,44,50.0,31,10,2,43,93.94,11,10,21,42,34.38
10265,27,9,7,43,79.41,13,12,16,41,44.83,25,8,11,44,69.44,11,10,22,43,33.33,30,10,2,42,93.75
10266,17,9,17,43,50.0,20,12,9,41,68.97,28,8,8,44,77.78,32,10,1,43,96.97,11,10,21,42,34.38
10267,13,9,21,43,38.24,15,12,14,41,51.72,9,8,27,44,25.0,10,10,23,43,30.3,24,10,8,42,75.0
10268,15,9,19,43,44.12,26,12,3,41,89.66,16,8,20,44,44.44,27,10,6,43,81.82,21,10,11,42,65.62
10269,8,9,26,43,23.53,15,12,14,41,51.72,10,8,26,44,27.78,20,10,13,43,60.61,27,10,5,42,84.38
10270,5,9,29,43,14.71,17,12,12,41,58.62,9,8,27,44,25.0,24,10,9,43,72.73,12,10,20,42,37.5
10271,24,9,10,43,70.59,23,12,6,41,79.31,15,8,21,44,41.67,22,10,11,43,66.67,25,10,7,42,78.12
10272,27,9,7,43,79.41,26,12,3,41,89.66,19,8,17,44,52.78,6,10,27,43,18.18,15,10,17,42,46.88
10273,28,9,6,43,82.35,20,12,9,41,68.97,30,8,6,44,83.33,15,10,18,43,45.45,27,10,5,42,84.38
10274,16,9,18,43,47.06,15,12,14,41,51.72,32,8,4,44,88.89,22,10,11,43,66.67,10,10,22,42,31.25
10275,31,9,3,43,91.18,15,12,14,41,51.72,25,8,11,44,69.44,17,10,16,43,51.52,10,10,22,42,31.25
10276,31,9,3,43,91.18,10,12,19,41,34.48,28,8,8,44,77.78,22,10,11,43,66.67,28,10,4,42,87.5
10277,17,9,17,43,50.0,5,12,24,41,17.24,16,8,20,44,44.44,28,10,5,43,84.85,19,10,13,42,59.38
10278,16,9,18,43,47.06,5,12,24,41,17.24,16,8,20,44,44.44,12,10,21,43,36.36,29,10,3,42,90.62
10279,13,9,21,43,38.24,16,12,13,41,55.17,23,8,13,44,63.89,9,10,24,43,27.27,25,10,7,42,78.12
10280,7,9,27,43,20.59,26,12,3,41,89.66,29,8,7,44,80.56,16,10,17,43,48.48,13,10,19,42,40.62
10281,30,9,4,43,88.24,8,12,21,41,27.59,19,8,17,44,52.78,11,10,22,43,33.33,21,10,11,42,65.62
10282,15,9,19,43,44.12,28,12,1,41,96.55,18,8,18,44,50.0,23,10,10,43,69.7,5,10,27,42,15.62
10283,30,9,4,43,88.24,17,12,12,41,58.62,15,8,21,44,41.67,15,10,18,43,45.45,26,10,6,42,81.25
10284,25,9,9,43,73.53,5,12,24,41,17.24,16,8,20,44,44.44,23,10,10,43,69.7,11,10,21,42,34.38
10285,5,9,29,43,14.71,16,12,13,41,55.17,18,8,18,44,50.0,16,10,17,43,48.48,25,10,7,42,78.12
10286,29,9,5,43,85.29,23,12,6,41,79.31,10,8,26,44,27.78,18,10,15,43,54.55,24,10,8,42,75.0
10287,29,9,5,43,85.29,15,12,14,41,51.72,32,8,4,44,88.89,18,10,15,43,54.55,25,10,7,42,78.12
10288,18,9,16,43,52.94,7,12,22,41,24.14,14,8,22,44,38.89,22,10,11,43,66.67,23,10,9,42,71.88
10289,18,9,16,43,52.94,19,12,10,41,65.52,22,8,14,44,61.11,6,10,27,43,18.18,15,10,17,42,46.88
10290,19,9,15,43,55.88,12,12,17,41,41.38,19,8,17,44,52.78,12,10,21,43,36.36,15,10,17,42,46.88
10291,25,9,9,43,73.53,21,12,8,41,72.41,27,8,9,44,75.0,8,10,25,43,24.24,23,10,9,42,71.88
10292,18,9,16,43,52.94,5,12,24,41,17.24,12,8,24,44,33.33,11,10,22,43,33.33,27,10,5,42,84.38
10293,20,9,14,43,58.82,28,12,1,41,96.55,21,8,15,44,58.33,11,10,22,43,33.33,18,10,14,42,56.25
10294,16,9,18,43,47.06,24,12,5,41,82.76,12,8,24,44,33.33,6,10,27,43,18.18,17,10,15,42,53.12
10295,28,9,6,43,82.35,24,12,5,41,82.76,21,8,15,44,58.33,15,10,18,43,45.45,28,10,4,42,87.5
10296,20,9,14,43,58.82,17,12,12,41,58.62,14,8,22,44,38.89,30,10,3,43,90.91,18,10,14,42,56.25
10297,15,9,19,43,44.12,27,12,2,41,93.1,31,8,5,44,86.11,17,10,16,43,51.52,22,10,10,42,68.75
10298,25,9,9,43,73.53,22,12,7,41,75.86,13,8,23,44,36.11,21,10,12,43,63.64,16,10,16,42,50.0
10299,26,9,8,43,76.47,27,12,2,41,93.1,20,8,16,44,55.56,32,10,1,43,96.97,29,10,3,42,90.62
10300,22,9,12,43,64.71,21,12,8,41,72.41,20,8,16,44,55.56,29,10,4,43,87.88,25,10,7,42,78.12
10301,32,9,2,43,94.12,20,12,9,41,68.97,19,8,17,44,52.78,16,10,17,43,48.48,18,10,14,42,56.25
10302,8,9,26,43,23.53,28,12,1,41,96.55,6,8,30,44,16.67,22,10,11,43,66.67,17,10,15,42,53.12
10303,20,9,14,43,58.82,10,12,19,41,34.48,20,8,16,44,55.56,17,10,16,43,51.52,21,10,11,42,65.62
10304,5,9,29,43,14.71,17,12,12,41,58.62,24,8,12,44,66.67,15,10,18,43,45.45,27,10,5,42,84.38
10305,23,9,11,43,67.65,9,12,20,41,31.03,30,8,6,44,83.33,10,10,23,43,30.3,22,10,10,42,68.75
10306,15,9,19,43,44.12,19,12,10,41,65.52,15,8,21,44,41.67,27,10,6,43,81.82,17,10,15,42,53.12
10307,17,9,17,43,50.0,17,12,12,41,58.62,7,8,29,44,19.44,6,10,27,43,18.18,10,10,22,42,31.25
10308,15,9,19,43,44.12,9,12,20,41,31.03,15,8,21,44,41.67,21,10,12,43,63.64,12,10,20,42,37.5
10309,32,9,2,43,94.12,26,12,3,41,89.66,17,8,19,44,47.22,11,10,22,43,33.33,27,10,5,42,84.38
10310,31,9,3,43,91.18,16,12,13,41,55.17,16,8,20,44,44.44,8,10,25,43,24.24,8,10,24,42,25.0
10311,24,9,10,43,70.59,7,12,22,41,24.14,34,8,2,44,94.44,22,10,11,43,66.67,6,10,26,42,18.75
10312,11,9,23,43,32.35,27,12,2,41,93.1,25,8,11,44,69.44,25,10,8,43,75.76,14,10,18,42,43.75
10313,25,9,9,43,73.53,7,12,22,41,24.14,15,8,21,44,41.67,28,10,5,43,84.85,16,10,16,42,50.0
10314,5,9,29,43,14.71,15,12,14,41,51.72,28,8,8,44,77.78,23,10,10,43,69.7,19,10,13,42,59.38
10315,17,9,17,43,50.0,8,12,21,41,27.59,5,8,31,44,13.89,25,10,8,43,75.76,30,10,2,42,93.75
10316,16,9,18,43,47.06,21,12,8,41,72.41,35,8,1,44,97.22,16,10,17,43,48.48,20,10,12,42,62.5
10317,30,9,4,43,88.24,13,12,16,41,44.83,9,8,27,44,25.0,32,10,1,43,96.97,17,10,15,42,53.12
10318,30,9,4,43,88.24,15,12,14,41,51.72,23,8,13,44,63.89,17,10,16,43,51.52,31,10,1,42,96.88
10319,12,9,22,43,35.29,11,12,18,41,37.93,10,8,26,44,27.78,24,10,9,43,72.73,17,10,15,42,53.12
10320,29,9,5,43,85.29,25,12,4,41,86.21,26,8,10,44,72.22,7,10,26,43,21.21,22,10,10,42,68.75
10321,19,9,15,43,55.88,10,12,19,41,34.48,17,8,19,44,47.22,12,10,21,43,36.36,15,10,17,42,46.88
10322,15,9,19,43,44.12,15,12,14,41,51.72,17,8,19,44,47.22,10,10,23,43,30.3,9,10,23,42,28.12
10323,27,9,7,43,79.41,22,12,7,41,75.86,16,8,20,44,44.44,25,10,8,43,75.76,22,10,10,42,68.75
10324,12,9,22,43,35.29,23,12,6,41,79.31,9,8,27,44,25.0,28,10,5,43,84.85,26,10,6,42,81.25
10325,18,9,16,43,52.94,20,12,9,41,68.97,26,8,10,44,72.22,22,10,11,43,66.67,14,10,18,42,43.75
10326,26,9,8,43,76.47,18,12,11,41,62.07,22,8,14,44,61.11,29,10,4,43,87.88,14,10,18,42,43.75
10327,28,9,6,43,82.35,23,12,6,41,79.31,27,8,9,44,75.0,18,10,15,43,54.55,31,10,1,42,96.88
10328,6,9,28,43,17.65,20,12,9,41,68.97,29,8,7,44,80.56,20,10,13,43,60.61,17,10,15,42,53.12
10329,15,9,19,43,44.12,19,12,10,41,65.52,32,8,4,44,88.89,16,10,17,43,48.48,23,10,9,42,71.88
10330,30,9,4,43,88.24,23,12,6,41,79.31,28,8,8,44,77.78,17,10,16,43,51.52,28,10,4,42,87.5
10331,16,9,18,43,47.06,12,12,17,41,41.38,13,8,23,44,36.11,15,10,18,43,45.45,18,10,14,42,56.25
10332,25,9,9,43,73.53,9,12,20,41,31.03,23,8,13,44,63.89,16,10,17,43,48.48,16,10,16,42,50.0
10333,15,9,19,43,44.12,19,12,10,41,65.52,29,8,7,44,80.56,19,10,14,43,57.58,15,10,17,42,46.88
10334,28,9,6,43,82.35,22,12,7,41,75.86,18,8,18,44,50.0,12,10,21,43,36.36,16,10,16,42,50.0
10335,14,9,20,43,41.18,15,12,14,41,51.72,30,8,6,44,83.33,5,10,28,43,15.15,28,10,4,42,87.5
10336,18,9,16,43,52.94,6,12,23,41,20.69,28,8,8,44,77.78,17,10,16,43,51.52,15,10,17,42,46.88
10337,15,9,19,43,44.12,25,12,4,41,86.21,5,8,31,44,13.89,7,10,26,43,21.21,25,10,7,42,78.12
10338,32,9,2,43,94.12,6,12,23,41,20.69,18,8,18,44,50.0,18,10,15,43,54.55,15,10,17,42,46.88
10339,19,9,15,43,55.88,26,12,3,41,89.66,15,8,21,44,41.67,5,10,28,43,15.15,9,10,23,42,28.12
10340,20,9,14,43,58.82,16,12,13,41,55.17,17,8,19,44,47.22,10,10,23,43,30.3,17,10,15,42,53.12
10341,23,9,11,43,67.65,6,12,23,41,20.69,19,8,17,44,52.78,11,10,22,43,33.33,26,10,6,42,81.25
10342,16,9,18,43,47.06,22,12,7,41,75.86,12,8,24,44,33.33,18,10,15,43,54.55,14,10,18,42,43.75
10343,28,9,6,43,82.35,17,12,12,41,58.62,20,8,16,44,55.56,31,10,2,43,93.94,22,10,10,42,68.75
10344,18,9,16,43,52.94,12,12,17,41,41.38,23,8,13,44,63.89,21,10,12,43,63.64,30,10,2,42,93.75
10345,22,9,12,43,64.71,25,12,4,41,86.21,16,8,20,44,44.44,5,10,28,43,15.15,7,10,25,42,21.88
10346,9,9,25,43,26.47,11,12,18,41,37.93,23,8,13,44,63.89,15,10,18,43,45.45,16,10,16,42,50.0
10347,17,9,17,43,50.0,13,12,16,41,44.83,34,8,2,44,94.44,20,10,13,43,60.61,17,10,15,42,53.12
10348,18,9,16,43,52.94,20,12,9,41,68.97,26,8,10,44,72.22,19,10,14,43,57.58,9,10,23,42,28.12
10349,18,9,16,43,52.94,14,12,15,41,48.28,21,8,15,44,58.33,11,10,22,43,33.33,15,10,17,42,46.88
10350,30,9,4,43,88.24,8,12,21,41,27.59,24,8,12,44,66.67,14,10,19,43,42.42,25,10,7,42,78.12
10351,19,9,15,43,55.88,17,12,12,41,58.62,12,8,24,44,33.33,14,10,19,43,42.42,6,10,26,42,18.75
10352,15,9,19,43,44.12,14,12,15,41,48.28,34,8,2,44,94.44,19,10,14,43,57.58,20,10,12,42,62.5
10353,16,9,18,43,47.06,12,12,17,41,41.38,7,8,29,44,19.44,19,10,14,43,57.58,27,10,5,42,84.38
10354,16,9,18,43,47.06,14,12,15,41,48.28,15,8,21,44,41.67,20,10,13,43,60.61,16,10,16,42,50.0
10355,29,9,5,43,85.29,12,12,17,41,41.38,35,8,1,44,97.22,14,10,19,43,42.42,10,10,22,42,31.25
10356,22,9,12,43,64.71,19,12,10,41,65.52,34,8,2,44,94.44,23,10,10,43,69.7,22,10,10,42,68.75
10357,10,9,24,43,29.41,15,12,14,41,51.72,8,8,28,44,22.22,9,10,24,43,27.27,25,10,7,42,78.12
10358,32,9,2,43,94.12,19,12,10,41,65.52,23,8,13,44,63.89,15,10,18,43,45.45,18,10,14,42,56.25
10359,16,9,18,43,47.06,19,12,10,41,65.52,16,8,20,44,44.44,11,10,22,43,33.33,19,10,13,42,59.38
10360,14,9,20,43,41.18,20,12,9,41,68.97,23,8,13,44,63.89,16,10,17,43,48.48,13,10,19,42,40.62
10361,30,9,4,43,88.24,11,12,18,41,37.93,33,8,3,44,91.67,30,10,3,43,90.91,30,10,2,42,93.75
10362,20,9,14,43,58.82,16,12,13,41,55.17,16,8,20,44,44.44,27,10,6,43,81.82,11,10,21,42,34.38
10363,5,9,29,43,14.71,10,12,19,41,34.48,17,8,19,44,47.22,22,10,11,43,66.67,27,10,5,42,84.38
10364,19,9,15,43,55.88,9,12,20,41,31.03,6,8,30,44,16.67,16,10,17,43,48.48,9,10,23,42,28.12
10365,25,9,9,43,73.53,16,12,13,41,55.17,23,8,13,44,63.89,12,10,21,43,36.36,30,10,2,42,93.75
10366,15,9,19,43,44.12,15,12,14,41,51.72,9,8,27,44,25.0,14,10,19,43,42.42,30,10,2,42,93.75
10367,18,9,16,43,52.94,5,12,24,41,17.24,30,8,6,44,83.33,8,10,25,43,24.24,18,10,14,42,56.25
10368,16,9,18,43,47.06,22,12,7,41,75.86,16,8,20,44,44.44,11,10,22,43,33.33,13,10,19,42,40.62
10369,30,9,4,43,88.24,17,12,12,41,58.62,29,8,7,44,80.56,21,10,12,43,63.64,6,10,26,42,18.75
10370,25,9,9,43,73.53,19,12,10,41,65.52,27,8,9,44,75.0,9,10,24,43,27.27,25,10,7,42,78.12
10371,10,9,24,43,29.41,22,12,7,41,75.86,17,8,19,44,47.22,18,10,15,43,54.55,30,10,2,42,93.75
10372,11,9,23,43,32.35,11,12,18,41,37.93,17,8,19,44,47.22,21,10,12,43,63.64,17,10,15,42,53.12
10373,8,9,26,43,23.53,11,12,18,41,37.93,15,8,21,44,41.67,18,10,15,43,54.55,15,10,17,42,46.88
10374,23,9,11,43,67.65,26,12,3,41,89.66,16,8,20,44,44.44,16,10,17,43,48.48,18,10,14,42,56.25
10375,26,9,8,43,76.47,15,12,14,41,51.72,8,8,28,44,22.22,30,10,3,43,90.91,8,10,24,42,25.0
10376,17,9,17,43,50.0,21,12,8,41,72.41,35,8,1,44,97.22,22,10,11,43,66.67,22,10,10,42,68.75
10377,19,9,15,43,55.88,16,12,13,41,55.17,22,8,14,44,61.11,16,10,17,43,48.48,20,10,12,42,62.5
10378,23,9,11,43,67.65,21,12,8,41,72.41,18,8,18,44,50.0,9,10,24,43,27.27,21,10,11,42,65.62
10379,31,9,3,43,91.18,28,12,1,41,96.55,13,8,23,44,36.11,25,10,8,43,75.76,22,10,10,42,68.75
10380,14,9,20,43,41.18,17,12,12,41,58.62,16,8,20,44,44.44,11,10,22,43,33.33,16,10,16,42,50.0
10381,32,9,2,43,94.12,9,12,20,41,31.03,15,8,21,44,41.67,23,10,10,43,69.7,12,10,20,42,37.5
10382,15,9,19,43,44.12,17,12,12,41,58.62,5,8,31,44,13.89,18,10,15,43,54.55,28,10,4,42,87.5
10383,17,9,17,43,50.0,25,12,4,41,86.21,21,8,15,44,58.33,29,10,4,43,87.88,8,10,24,42,25.0
10384,28,9,6,43,82.35,11,12,18,41,37.93,31,8,5,44,86.11,10,10,23,43,30.3,10,10,22,42,31.25
10385,8,9,26,43,23.53,20,12,9,41,68.97,27,8,9,44,75.0,29,10,4,43,87.88,18,10,14,42,56.25
10386,10,9,24,43,29.41,6,12,23,41,20.69,11,8,25,44,30.56,26,10,7,43,78.79,22,10,10,42,68.75
10387,13,9,21,43,38.24,27,12,2,41,93.1,15,8,21,44,41.67,24,10,9,43,72.73,17,10,15,42,53.12
10388,18,9,16,43,52.94,25,12,4,41,86.21,16,8,20,44,44.44,8,10,25,43,24.24,20,10,12,42,62.5
10389,26,9,8,43,76.47,11,12,18,41,37.93,6,8,30,44,16.67,30,10,3,43,90.91,12,10,20,42,37.5
10390,12,9,22,43,35.29,24,12,5,41,82.76,25,8,11,44,69.44,16,10,17,43,48.48,17,10,15,42,53.12
10391,16,9,18,43,47.06,21,12,8,41,72.41,17,8,19,44,47.22,28,10,5,43,84.85,12,10,20,42,37.5
10392,30,9,4,43,88.24,17,12,12,41,58.62,31,8,5,44,86.11,24,10,9,43,72.73,21,10,11,42,65.62
10393,30,9,4,43,88.24,16,12,13,41,55.17,22,8,14,44,61.11,16,10,17,43,48.48,30,10,2,42,93.75
10394,14,9,20,43,41.18,17,12,12,41,58.62,25,8,11,44,69.44,18,10,15,43,54.55,8,10,24,42,25.0
10395,16,9,18,43,47.06,13,12,16,41,44.83,20,8,16,44,55.56,25,10,8,43,75.76,23,10,9,42,71.88
10396,15,9,19,43,44.12,27,12,2,41,93.1,35,8,1,44,97.22,19,10,14,43,57.58,13,10,19,42,40.62
10397,15,9,19,43,44.12,27,12,2,41,93.1,17,8,19,44,47.22,23,10,10,43,69.7,21,10,11,42,65.62
10398,17,9,17,43,50.0,16,12,13,41,55.17,20,8,16,44,55.56,26,10,7,43,78.79,29,10,3,42,90.62
10399,22,9,12,43,64.71,27,12,2,41,93.1,27,8,9,44,75.0,32,10,1,43,96.97,23,10,9,42,71.88
10400,29,9,5,43,85.29,5,12,24,41,17.24,15,8,21,44,41.67,31,10,2,43,93.94,22,10,10,42,68.75
10401,11,9,23,43,32.35,10,12,19,41,34.48,22,8,14,44,61.11,25,10,8,43,75.76,26,10,6,42,81.25
10402,30,9,4,43,88.24,21,12,8,41,72.41,25,8,11,44,69.44,6,10,27,43,18.18,24,10,8,42,75.0
10403,25,9,9,43,73.53,10,12,19,41,34.48,29,8,7,44,80.56,18,10,15,43,54.55,17,10,15,42,53.12
10404,30,9,4,43,88.24,10,12,19,41,34.48,29,8,7,44,80.56,10,10,23,43,30.3,19,10,13,42,59.38
10405,30,9,4,43,88.24,17,12,12,41,58.62,17,8,19,44,47.22,23,10,10,43,69.7,15,10,17,42,46.88
10406,9,9,25,43,26.47,6,12,23,41,20.69,21,8,15,44,58.33,28,10,5,43,84.85,11,10,21,42,34.38
10407,19,9,15,43,55.88,9,12,20,41,31.03,22,8,14,44,61.11,12,10,21,43,36.36,28,10,4,42,87.5
10408,22,9,12,43,64.71,11,12,18,41,37.93,26,8,10,44,72.22,18,10,15,43,54.55,5,10,27,42,15.62
10409,17,9,17,43,50.0,23,12,6,41,79.31,20,8,16,44,55.56,10,10,23,43,30.3,17,10,15,42,53.12
10410,30,9,4,43,88.24,21,12,8,41,72.41,33,8,3,44,91.67,25,10,8,43,75.76,6,10,26,42,18.75
10411,29,9,5,43,85.29,13,12,16,41,44.83,24,8,12,44,66.67,18,10,15,43,54.55,23,10,9,42,71.88
10412,21,9,13,43,61.76,26,12,3,41,89.66,16,8,20,44,44.44,16,10,17,43,48.48,20,10,12,42,62.5
10413,20,9,14,43,58.82,24,12,5,41,82.76,5,8,31,44,13.89,19,10,14,43,57.58,20,10,12,42,62.5
10414,14,9,20,43,41.18,27,12,2,41,93.1,25,8,11,44,69.44,24,10,9,43,72.73,7,10,25,42,21.88
10415,5,9,29,43,14.71,24,12,5,41,82.76,23,8,13,44,63.89,9,10,24,43,27.27,31,10,1,42,96.88
10416,27,9,7,43,79.41,9,12,20,41,31.03,14,8,22,44,38.89,27,10,6,43,81.82,5,10,27,42,15.62
10417,24,9,10,43,70.59,24,12,5,41,82.76,10,8,26,44,27.78,19,10,14,43,57.58,13,10,19,42,40.62
10418,10,9,24,43,29.41,12,12,17,41,41.38,10,8,26,44,27.78,20,10,13,43,60.61,14,10,18,42,43.75
10419,6,9,28,43,17.65,23,12,6,41,79.31,30,8,6,44,83.33,12,10,21,43,36.36,15,10,17,42,46.88
10420,7,9,27,43,20.59,5,12,24,41,17.24,11,8,25,44,30.56,17,10,16,43,51.52,16,10,16,42,50.0
10421,14,9,20,43,41.18,12,12,17,41,41.38,20,8,16,44,55.56,9,10,24,43,27.27,11,10,21,42,34.38
10422,18,9,16,43,52.94,10,12,19,41,34.48,18,8,18,44,50.0,28,10,5,43,84.85,16,10,16,42,50.0
10423,26,9,8,43,76.47,14,12,15,41,48.28,8,8,28,44,22.22,19,10,14,43,57.58,29,10,3,42,90.62
10424,20,9,14,43,58.82,14,12,15,41,48.28,17,8,19,44,47.22,20,10,13,43,60.61,19,10,13,42,59.38
10425,14,9,20,43,41.18,16,12,13,41,55.17,15,8,21,44,41.67,26,10,7,43,78.79,12,10,20,42,37.5
10426,26,9,8,43,76.47,21,12,8,41,72.41,20,8,16,44,55.56,16,10,17,43,48.48,19,10,13,42,59.38
10427,18,9,16,43,52.94,26,12,3,41,89.66,26,8,10,44,72.22,16,10,17,43,48.48,30,10,2,42,93.75
10428,29,9,5,43,85.29,17,12,12,41,58.62,7,8,29,44,19.44,15,10,18,43,45.45,6,10,26,42,18.75
10429,7,9,27,43,20.59,19,12,10,41,65.52,27,8,9,44,75.0,5,10,28,43,15.15,10,10,22,42,31.25
10430,12,9,22,43,35.29,22,12,7,41,75.86,21,8,15,44,58.33,25,10,8,43,75.76,6,10,26,42,18.75
10431,11,9,23,43,32.35,9,12,20,41,31.03,17,8,19,44,47.22,25,10,8,43,75.76,22,10,10,42,68.75
10432,11,9,23,43,32.35,26,12,3,41,89.66,9,8,27,44,25.0,8,10,25,43,24.24,5,10,27,42,15.62
10433,24,9,10,43,70.59,12,12,17,41,41.38,5,8,31,44,13.89,5,10,28,43,15.15,16,10,16,42,50.0
10434,19,9,15,43,55.88,28,12,1,41,96.55,16,8,20,44,44.44,22,10,11,43,66.67,6,10,26,42,18.75
10435,28,9,6,43,82.35,12,12,17,41,41.38,16,8,20,44,44.44,28,10,5,43,84.85,21,10,11,42,65.62
10436,16,9,18,43,47.06,24,12,5,41,82.76,21,8,15,44,58.33,6,10,27,43,18.18,25,10,7,42,78.12
10437,12,9,22,43,35.29,22,12,7,41,75.86,15,8,21,44,41.67,5,10,28,43,15.15,25,10,7,42,78.12
